full-dataset-jeroen_chunk2913| Mama en Ron zaten in de huiskamer. Al was dit niet zijn huis.
full-dataset-jeroen_chunk2914| Ik ging ijs halen in de keuken. Ik keek naar de telefoon, de nieuwe telefoon. Hij keek terug.
full-dataset-jeroen_chunk2915| Als hij ginger heb ik altijd de telefoon, want ik wilde hem niet aanraken. Ik wilde er niet eens meer in dezelfde kamer zijn.
full-dataset-jeroen_chunk2916| Ik drukte op de afspeelknop van het antwoordapparaat, wat ik sinds de zwarte dag niet meer had gedaan. En dat was nog op de oude telefoon.
full-dataset-jeroen_chunk2917_split0| Eerste bericht, zaterdag 11 uur 52. Dit is een bericht voor Oskar Schel. Oskar, met Abby Black. Je was dan net bij me en je vroeg naar die sleutel.
full-dataset-jeroen_chunk2918| Abby was de tweede black die ik had opgezocht, acht maanden geleden.
full-dataset-jeroen_chunk2919| Haar bericht gaat haar acht maanden op me staan wachten.
full-dataset-jeroen_chunk2920| Mam? Ja?
full-dataset-jeroen_chunk2921| Ik ga de deur uit. Oké. Tot straks. Oké. Ik weet niet wanneer ik terug ben. Het kon wel eens extreem laat worden. Oké.
full-dataset-jeroen_chunk2922| Waarom vroeg ze niet door?
full-dataset-jeroen_chunk2923| Waarom probeerden ze me niet tegen te houden? Of me tenminste te beschermen?
full-dataset-jeroen_chunk2924_split0| Omdat het al donker werd en omdat het druk op straat was, botste ik tegen Googleplex mensen aan. Wie waren dat allemaal? Waar gingen ze heen? Wat zochten ze?
full-dataset-jeroen_chunk2924_split1| Het metrostation was maar een paar straten van haar huis. En toen ik aankwam stond de deur een stukje open, alsof ze wist dat ik kwam. Al kon ze dat natuurlijk nooit geweten hebben.
full-dataset-jeroen_chunk2925| Hallo? Is daar iemand? Ik ben het Oskar Schel.
full-dataset-jeroen_chunk2926| Ze kwamen naar de deur.
full-dataset-jeroen_chunk2927| Ik was opgelucht, ik had het dus niet verzonnen.
full-dataset-jeroen_chunk2928| Kent u me nog? Natuurlijk Oscar, je bent gegroeid. Oh ja?
full-dataset-jeroen_chunk2929| Ik heb het zo druk met zoeken dat ik mezelf allentijd niet gemeten heb.
full-dataset-jeroen_chunk2930_split0| Kom binnen, zei ze. Ik dacht al dat je niet meer terug zou bellen. Ik heb die boodschap een hele tijd geleden ingesproken. Ik ben bang voor de telefoon, zei ik.
full-dataset-jeroen_chunk2931| Ik had gezegd dat ik niets van die sleutel wist. Maar u wist er wel iets van.
full-dataset-jeroen_chunk2932| Ja, of nee, ik niet, mijn man.
full-dataset-jeroen_chunk2933_split0| Waarom zei u dat toen dan niet? Dat kon ik niet. Waarom niet? Ik kon het gewoon niet. Mijn man en ik hadden vreselijke ruzie gehad.
full-dataset-jeroen_chunk2934| Het ging om mijn man.
full-dataset-jeroen_chunk2935| Hij is vermoord.
full-dataset-jeroen_chunk2936_split0| Ik wilde hem kwetsen. Waarom? Omdat hij mij gekwetst had. Waarom? Dat doen mensen nu eenmaal. Zo zijn mensen. Ik niet.
full-dataset-jeroen_chunk2937_split0| Ik heb je gebeld meteen toen je weg was. En nu, vroeg ik, u had het over uw man. Hij heeft je gezocht, zei ze. Hij heeft mij gezocht?
full-dataset-jeroen_chunk2938_split0| Maar ik heb hem gezocht. U hebt bijna mijn leven verpest. Ze was ongelooflijk dichtbij. Ik rook haar adem. Ze zei, als u me nog wilt kussen, dan mag dat. Wat?
full-dataset-jeroen_chunk2939| U hoeft geen ja te zeggen omdat u medelijnen met me hebt. Kus me maar, zei ze. Dan kus ik jou terug.
full-dataset-jeroen_chunk2940| Zullen we elkaar maar gewoon knuffelen? vroeg ik. Ze trok me tegen zich aan. Ik begon te huilen en sloeg mijn armen om haar heen, zo stevig als ik kon.
full-dataset-jeroen_chunk2941| Haar schouder werd nat en ik dacht, misschien kunnen al je tranen echt opraken. Misschien had oma gelijk. Dat was een fijne gedachte, want ik wilde graag helemaal leeg zijn.
full-dataset-jeroen_chunk2942| En toen kreeg ik zomaar ineens een openbaring en de vloer zakte onder mijn weg. En ik stond in het niets. Ik maakte me los.
full-dataset-jeroen_chunk2943| Waarom bak u berichten eens af? Wat?
full-dataset-jeroen_chunk2944| Dat bericht dat u bij ons op het antwoordapparaat had ingesproken, dat houdt minder in een zin op.
full-dataset-jeroen_chunk2945| Oh, dat kwam waarschijnlijk doordat je moeder toen opnam.
full-dataset-jeroen_chunk2946| Heeft mijn moeder dan opgenomen? Heb je haar gesproken? Evig is...
full-dataset-jeroen_chunk2947| Wat heb je gezegd? Dat weet ik niet meer.
full-dataset-jeroen_chunk2948| Maar u hebt wel gezegd dat ik bij u was geweest.
full-dataset-jeroen_chunk2949| Ja natuurlijk, was het dan niet goed? Ik wist niet of het goed was. En ik begreep ook niet waarom mama niets over dat gesprek of over het bericht had gezegd.
full-dataset-jeroen_chunk2950| Van die sleutel. Heb je dat verteld?
full-dataset-jeroen_chunk2951| Ik nam aan dat ze dat al wist.
full-dataset-jeroen_chunk2952| En mijn missie? Ik begreep er niets meer van. Waarom had mama niets gezegd? En niets gedaan? En zich er niet meer bezig gehouden.
full-dataset-jeroen_chunk2953| En toen begreep ik het tenminste.
full-dataset-jeroen_chunk2954| Oneens begreep ik waarom mama er nooit op was doorgegaan als ze had gevraagd waar ik heen ging en ik alleen zei weg. Ze hoefde niets te vragen omdat ze alles al wist.
full-dataset-jeroen_chunk2955_split0| Ik begreep nu hoe het kon dat Ada wist dat ik in de Upper West Side woonde... en dat Carol warme koekjes had klaarstaan toen ik kwam. En dat huismeester 215 at hotmail.com...
full-dataset-jeroen_chunk2955_split1| toen ik wegging. Al wist ik voor 99% zeker dat ik niet had gezegd dat ik Oscar heette. Ze wisten al dat ik zou komen.
full-dataset-jeroen_chunk2956_split0| Zelfs meneer Black zat in het complot. Hij moest al hebben geweten dat ik die dag bij hem zou aankloppen. Want dat had ze hem waarschijnlijk verteld.
full-dataset-jeroen_chunk2956_split1| Vond u hem eigenlijk wel echt aardig? Waren die gehoorapparaatjes wel echt?
full-dataset-jeroen_chunk2957| Al die tijd. Iedereen, alles.
full-dataset-jeroen_chunk2958| Oma zal het ook wel geweten hebben. Misschien zelfs de huren.
full-dataset-jeroen_chunk2959| Was die huurder eigenlijk wel een huurder?
full-dataset-jeroen_chunk2960| Mijn zoektocht was een stuk dat mama had geschreven. En ze wist al hoe het afliep toen ik eraan begon.
full-dataset-jeroen_chunk2961| Stond uw deur open omdat u wist dat ik eraan kwam? vroeg ik. Eeuw is weg, Abby. En toen zei ze... Ja.
full-dataset-jeroen_chunk2962| Waar is jouw man nu? Hij is mijn man niet.
full-dataset-jeroen_chunk2963| Ik snap er niks meer van.
full-dataset-jeroen_chunk2964| Hij is mijn ex-man.
full-dataset-jeroen_chunk2965| Hij is aan het werk. Maar het is zondagavond. Ze zei, hij handelt op de internationale markt. In Japan is het al maandagochtend.
full-dataset-jeroen_chunk2966_split0| Er is hier een jonge man voor u, zei de vrouw achter de balie in de hoorn. Ja, zei ze. Heel jong. Toen zei ze, nee. Toen zei ze...
full-dataset-jeroen_chunk2967| Toen zei ze, ja, hij wil u spreken.
full-dataset-jeroen_chunk2968| Over zijn vader, zegt hij, zei ze in de hoorn. Toen zei ze, oké. En toen zei ze tegen mij, de gang door, derde deur links.
full-dataset-jeroen_chunk2969_split0| Er ging kunst aan de muur die waarschijnlijk heel beroemd was. Het uitzicht uit de ramen was schitterend. Papa had het vast prachtig gevonden.
full-dataset-jeroen_chunk2969_split1| Ik klopte op de derde deur links, waar een bordje op zat met William Black.
full-dataset-jeroen_chunk2970| Wat kan ik voor je doen? vroeg de man die achter het bureau zat. Ik vroeg... Heb je mijn vader gekend?
full-dataset-jeroen_chunk2971| Hij leunde achterover en zei...
full-dataset-jeroen_chunk2972| Dat weet ik niet. Hoe heette je vader? Thomas Shell. Hij dacht even na. Ik haatte hoe hij moest nadenken.
full-dataset-jeroen_chunk2973_split0| Nee, zei hij toen, ik ken geen Shell. Kende. Hij is dood, dus u kunt hem niet meer kennen. Maar u moet hem wel hebben gekend.
full-dataset-jeroen_chunk2973_split1| maar zij zei dat ze niet wist wat het was.
full-dataset-jeroen_chunk2974| Mijn vrouw? Ik ben bij haar geweest. Waar?
full-dataset-jeroen_chunk2975| In het smalste huis van New York. Hoe ging het met haar? Verdrietig. Hoezo verdrietig? Gewoon verdrietig.
full-dataset-jeroen_chunk2976| Wat was ze aan het doen?
full-dataset-jeroen_chunk2977| Niets eigenlijk.
full-dataset-jeroen_chunk2978| Er was nog iemand in de andere kamer toen ik daar was. Een man. Ja. Heb je hem gezien?
full-dataset-jeroen_chunk2979| Hij liep langs de deur maar verder heb ik hem alleen vanuit de andere kamer horen schreeuwen. Schreeuwen?
full-dataset-jeroen_chunk2980_split0| extreem luid. Wat riep hij? Dat kon ik niet verstaan. Klonk het intimiderend? Ik weet niet wat dat is. Vond je hem eng? Hoe zit het nou met mijn vader?
full-dataset-jeroen_chunk2981| Acht maanden geleden. Acht maanden geleden? Zeven maanden en 28 dagen. Hij glimlachte. Waarom lacht hij?
full-dataset-jeroen_chunk2982| Hij sloeg zijn handen voor zijn gezicht alsof hij ging huilen, maar hij huilde niet. Hij zei, dat was ik. U?
full-dataset-jeroen_chunk2983| Ja, ik dacht dat je de laatste keer bedoelde dat je daar was.
full-dataset-jeroen_chunk2984| Maar die man had geen baard.
full-dataset-jeroen_chunk2985| Die heeft hij sindsdien laten staan. En hij droeg geen bril.
full-dataset-jeroen_chunk2986| Hij zette zijn bril af en zei... Hij is veranderd.
full-dataset-jeroen_chunk2987| Ik dacht weer aan de pixels op de foto van dat vallende lichaam. Hoe dichterbij je keek, hoe minder je zag.
full-dataset-jeroen_chunk2988_split0| Vindt u het ook geen vreemd idee dat we acht maanden geleden in hetzelfde huis waren en nu in hetzelfde kantoor zitten? Hij knikte. Vreemd zeik, u was ongelooflijk dichtbij.
full-dataset-jeroen_chunk2989| En wat is er zo bijzonder aan die envelop?
full-dataset-jeroen_chunk2990| Niets eigenlijk, het gaat om wat erin zat. En dat was... Dat was dit.
full-dataset-jeroen_chunk2991| Ik draaide aan het koortje om mijn nek, zodat onze huissleutel op mijn rug ging... en de sleutel van papa op de voorzak van mijn overall lag. Op de pleister op mijn hart.
full-dataset-jeroen_chunk2992| Mag ik eens kijken? vroeg hij. Ik gaf hem de sleutel maar liet het koortje om mijn nek zitten. Hij bekeek hem en vroeg... Stond er ook iets op die envelop?
full-dataset-jeroen_chunk2993| Ja, er stond black op. Hij keek me aan.
full-dataset-jeroen_chunk2994| zat hij in een blauwe vaas?
full-dataset-jeroen_chunk2995| Jose...
full-dataset-jeroen_chunk2996| Niet te geloven, zoiets heb ik echt nog nooit meer gemaakt. Wat dan? Ik ben al twee jaar naar die sleutel op zoek.
full-dataset-jeroen_chunk2997| maar ik ben al acht maanden op zoek naar het slot.
full-dataset-jeroen_chunk2998| Dan waren we dus naar elkaar op zoek.
full-dataset-jeroen_chunk2999| Eindelijk kon ik de belangrijkste vraag van mijn leven stellen. Waar is hij van?
full-dataset-jeroen_chunk3000| van een kluis.
full-dataset-jeroen_chunk3001| En wat heeft dat met mijn vader te maken? Met jouw vader?
full-dataset-jeroen_chunk3002_split0| Ja, daar ging het allemaal om. Ik heb die sleutel in mijn vaders kast gevonden en omdat hij dood is, kon ik niet vragen waar hij van was. Dus toen moest ik het zelf uitzoeken. Heb je hem in zijn kast gevonden? Ja.
full-dataset-jeroen_chunk3002_split1| Ik knikte. Met een etiquette onderop?
full-dataset-jeroen_chunk3003| Als ik alleen was geweest had ik mezelf de grootste blauwe plek van mijn leven gestomd. Dan was ik één grote blauwe plek geweest.
full-dataset-jeroen_chunk3004| Mijn vader is een jaar of twee geleden overleden, zei hij. Hij had zich laten onderzoeken en de dokter zei dat hij nog twee maanden te leven had. Twee maanden later was hij dood.
full-dataset-jeroen_chunk3005| Ik wilde niets meer over de dood horen. Daar had iedereen het voortdurend over. Zelfs als niemand het erover raadt.
full-dataset-jeroen_chunk3006| Ik moest beslissen wat er met al zijn spullen moest gebeuren. Boeken, meubels, kleren.
full-dataset-jeroen_chunk3007| Dat vond ik vreemd, want papaspullen waren juist het enige wat ik wilde hebben. Ik heb een veiling gehouden.
full-dataset-jeroen_chunk3008_split0| Daar had ik iemand voor kunnen inhuren. Ik had het nooit zelf moeten doen.
full-dataset-jeroen_chunk3008_split1| Het was een van de ergste dagen van mijn leven.
full-dataset-jeroen_chunk3009| Gaat het nu weer? Ja hoor. Maar het zijn twee moeilijke jaren geweest. Mijn vader en ik waren niet bepaald dik met elkaar. Beeld in knuffel.
full-dataset-jeroen_chunk3010| Het gaat wel weer.
full-dataset-jeroen_chunk3011| Waarom waren uw vader en u niet dik met elkaar? Hij zei Dat is een te lang verhaal.
full-dataset-jeroen_chunk3012| Wilt u nu dan over mijn vader vertellen?
full-dataset-jeroen_chunk3013_split0| Toen mijn vader wist dat hij kanker had, is hij brieven gaan schrijven.
full-dataset-jeroen_chunk3013_split1| Hij wilde afscheid nemen. Hij heeft aan mensen geschreven die hij nauwelijks kende.
full-dataset-jeroen_chunk3014| Ik had laatste bespreking en midden in dat gesprek vroeg die man of ik familie van Edmund Black was.
full-dataset-jeroen_chunk3015| Inderdaad zei ik, dat was mijn vader. Hij zei...
full-dataset-jeroen_chunk3016_split0| Ik heb op de middelbare school bij je vader in de klas gezeten. Vlak voor zijn dood heeft hij me een voorbijsterende brief geschreven. Tien kantjes. En ik kende hem nauwelijks.
full-dataset-jeroen_chunk3016_split1| De meest verbijsterende brief die ik ooit heb gekregen. Ik vroeg of ik hem mocht zien. Hij zei...
full-dataset-jeroen_chunk3017| Ik zei dat het heel veel voor me zou betekenen. Hij zei, hij rat het ook over jou.
full-dataset-jeroen_chunk3018| Ik zei dat ik het begreep.
full-dataset-jeroen_chunk3019_split0| Ik keek in mijn vaders rolodex, ik heb iedereen gebeld. Zijn neven en nichten, zijn zakenpartners, mensen van wie ik nog nooit had gehoord. Hij had iedereen geschreven, allemaal. Van sommigen mocht ik een brief lezen.
full-dataset-jeroen_chunk3019_split1| Wat waren dat voor brieven? De kortste bestond uit 1 zin.
full-dataset-jeroen_chunk3020| Sommige brieven leken wel korte toneelstukjes. Andere bestonden alleen uit vragen aan degene aan wie hij schreef. Wat voor vragen?
full-dataset-jeroen_chunk3021| Wist je dat ik die zomer in Norfolk verliefd op je was? Zou er belasting worden geheven op mijn lagerlaten bezittingen, zoals de piano? Hoe werkt een groeilamp?
full-dataset-jeroen_chunk3022| Dat had ik hem wel kunnen uitleggen.
full-dataset-jeroen_chunk3023_split0| Sterft er wel eens iemand in zijn slaap? Sommige brieven waren geestig, echt ontzettend geestig. Ik had nooit geweten dat die zo geestig kon zijn. Sommige brieven waren filosofisch.
full-dataset-jeroen_chunk3024| Heeft hij u niet geschreven? Jawel. Wat schreef hij?
full-dataset-jeroen_chunk3025| Ik kon die brief niet lezen, wekenlang niet. Waarom niet? Te pijnlijk.
full-dataset-jeroen_chunk3026| Ik zou juist extreem nieuwsgierig zijn. Mijn vrouw, mijn ex-vrouw, zei dat ik wel gek leek dat ik hem niet las.
full-dataset-jeroen_chunk3027_split0| Dat was niet erg begripvol, maar ze had wel gelijk. Ik leek wel gek. Het was onredelijk. Om een lang verhaal kort te maken, niet kort maken zei ik.
full-dataset-jeroen_chunk3028| Ik heb hem gelezen.
full-dataset-jeroen_chunk3029_split0| Misschien verwacht ik een soort biert. Ik weet niet. Een kwaaiebrief of een verzoek om vergeffenis. Iets waardoor alles in een ander daglicht zou komen te staan.
full-dataset-jeroen_chunk3030_split0| Eerder een document dan een brief, als je begrijpt wat ik bedoel. Misschien was het verkeerd van me, maar ik had verwacht dat hij zou schrijven... dat hij spijt van bepaalde dingen had en dat hij wel me hield. Een echte afscheidsbrief.
full-dataset-jeroen_chunk3030_split1| Hij schreef niet eens, ik hou van je.
full-dataset-jeroen_chunk3031| Was u teleurgesteld? Ik was kwaad. Wat naar?
full-dataset-jeroen_chunk3032_split0| Nee, zo naar is dat niet. Ik heb er over nagedacht, de hele tijd. Mijn vader schreef waar bepaalde dingen lagen en waar nog voor gezorgd moest worden.
full-dataset-jeroen_chunk3033| Emotioneel worden is makkelijk. Je kunt altijd wel een scene maken. Weet je nog, acht maanden geleden? Dat was heel makkelijk.
full-dataset-jeroen_chunk3034| Zo makkelijk klonk het anders niet. Het was heel eenvoudig. Die pieken en dalen geven je het gevoel dat sommige dingen belangrijk zijn, maar ze hebben niets te betekenen.
full-dataset-jeroen_chunk3035| Wat heeft dan wel iets te betekenen?
full-dataset-jeroen_chunk3036| Betrouwbaarheid bijvoorbeeld. Een goed mens zijn.
full-dataset-jeroen_chunk3037| en die sleutel.
full-dataset-jeroen_chunk3038_split0| Aan het slot van zijn brief schreef hij, ik heb nog iets voor je. In de blauwe vase op de plank in de slaapkamer zit een sleutel. Die past op een kluis in onze bank.
full-dataset-jeroen_chunk3039| En? Wat zat erin?
full-dataset-jeroen_chunk3040| Ik heb die brief pas gelezen toen ik al zijn spullen al had verkocht. Ook die vaas. Aan jouw vader. Krijgt nou wat.
full-dataset-jeroen_chunk3041| Daarom zocht ik je.
full-dataset-jeroen_chunk3042_split0| Dus u hebt mijn vader ontmoet. Heel even maar. We hebben even met elkaar gepraat. En? Hij was heel aardig. Hij zag geloof ik wel hoe moeilijk het vond om afstand van al die dingen te doen.
full-dataset-jeroen_chunk3042_split1| Hij zei dat hij de week daarop iets te vieren had.
full-dataset-jeroen_chunk3043| Hij wilde je moeder verrassen. Die vaas was precies wat hij zocht, zei.
full-dataset-jeroen_chunk3044_split0| Hij zei dat ze hem prachtig zou vinden. Wilde hij haar verassen? Hij had een tafel in haar favoriete restaurant geboekt. Het moest een soort gala-avond worden. De Smoking.
full-dataset-jeroen_chunk3045| Hij had een fantastische lach, dat weet ik nog. Het was aardig van hem om zo te lachen en mij aan het lachen te maken. Hij deed het voor mij. Wat nog meer?
full-dataset-jeroen_chunk3046_split0| Hij had een goed onderscheidingsvermogen. Wat is dat? Hij wist wat hij mooi vond. Hij wist wanneer hij iets gevonden had. Dat klopt.
full-dataset-jeroen_chunk3047| Die avond toen de flat leeg was ging ik op de grond zitten en daar las ik de brief van mijn vader. Ik las over die vaas.
full-dataset-jeroen_chunk3048| Ik had het gevoel dat ik hem in de kou had laten staan.
full-dataset-jeroen_chunk3049_split0| Maar kon u niet naar de bank gaan en uitleggen dat u die sleutel kwijt was? Dat heb ik geprobeerd. Maar ze zeiden dat ze geen kruis op zijn naam hadden.
full-dataset-jeroen_chunk3049_split1| Konden ze bij de bank niets voor u doen?
full-dataset-jeroen_chunk3050| En daarom moest u mijn vader zien te vinden.
full-dataset-jeroen_chunk3051_split0| Ik hoopte dat hij zou merken dat er een sleutel in de vaas zat en dat hij me zou opzoeken. Maar hoe had hij dat moeten doen? We hadden mijn vaders flat verkocht. Dus zelfs als hij er heen was gegaan, was hij niet opgeschoten.
full-dataset-jeroen_chunk3052_split0| En ik had geen enkele aanwijzing waarmee ik hem zou kunnen vinden. Niets. Ik wist niets van hem. Zelfs niet hoe hij heette. Een paar weken lang ben ik elke dag naar mijn werk naar jullie buurt gegaan. Al lag hij helemaal niet op mijn route.
full-dataset-jeroen_chunk3053_split0| Ik heb zelfs een paar posters opgehangen. Wil degene die dit weekend op een veiling in de 75e straat een vaas heeft gekocht, contact opnemen met...
full-dataset-jeroen_chunk3054| Ik zei, mijn moeder heeft ook posters van hem opgehangen. Hoe bedoel je? Hij is op 11 september omgekomen.
full-dataset-jeroen_chunk3055| Oh god, dat had ik niet begrepen.
full-dataset-jeroen_chunk3056| Wat vreselijk. Geeft niet.
full-dataset-jeroen_chunk3057| Ik weet niet wat ik moet zeggen. U hoeft niks te zeggen hoor.
full-dataset-jeroen_chunk3058| Die posters heb ik niet gezien, anders... Nou ja, ik weet niet wat ik dan gedaan had.
full-dataset-jeroen_chunk3059| Dan had u ons in elk geval kunnen vinden.
full-dataset-jeroen_chunk3060| Ja dat is ho.
full-dataset-jeroen_chunk3061| Zouden de posters van mijn moeder en die van u bij elkaar in de buurt hebben gehangen?
full-dataset-jeroen_chunk3062_split0| Hij zei, waar ik ook was, overal keek ik of ik hem zag. In het centrum, in de buitenwijk, in de trein. Ik keek iedereen in de ogen, maar de zijnde waren er niet bij.
full-dataset-jeroen_chunk3063| Aan de overkant van Broadway bij Times Square. Maar ik raak er een kwijtende menigte.
full-dataset-jeroen_chunk3064| Ik zag iemand van wie ik dacht dat hij het was op de 23e straat in een taxi stappen. Ik had hem nog wel kunnen roepen, maar ik wist niet hoe hij heette. Thomas
full-dataset-jeroen_chunk3065| Thomas had ik dat toen maar geweten.
full-dataset-jeroen_chunk3066| Hij zei, ik ben al zo lang op zoek naar die sleutel. Vreemd om hem nu zomaar te zien.
full-dataset-jeroen_chunk3067| Wilt u niet weten wat u heeft nagedacht?
full-dataset-jeroen_chunk3068_split0| Het is niet zozeer een kwestie van willen geloof ik. Waar is het dan een kwestie van? Vroeg ik. Hij zei ik vind het zo naar voor jou. Ik weet dat jij ook iets zoekt.
full-dataset-jeroen_chunk3069| Ik weet niet of je er iets aan hebt, maar je vader leek mij een goed mens. Ik heb hem maar een paar minuten gesproken, maar dat was lang genoeg om te zien dat hij een goed mens was. Ik heb hem maar een paar minuten gesproken, maar dat was lang genoeg om te zien dat hij een goed mens was.
full-dataset-jeroen_chunk3070| Ik zou die sleutel graag voor zo'n vader willen ruilen.
full-dataset-jeroen_chunk3071| Hoefde je maar niet te kiezen. Dat zou mooi zijn.
full-dataset-jeroen_chunk3072| We bleven even zitten zonder iets te zeggen. Ik keek weer naar de foto's op zijn bureau. Ze waren allemaal van Abby.
full-dataset-jeroen_chunk3073| Wil je mee naar de bank? vroeg hij. Is heel aardig van u, maar nee, dank u. Echt niet?
full-dataset-jeroen_chunk3074| Niet dat ik niet nieuwsgierig was, ik was ongelooflijk nieuwsgierig. Maar ik was bang dat het te verwarrend zou zijn.
full-dataset-jeroen_chunk3075| Ik wilde mijn tranen binnenhouden maar dat ging niet. Ach, ik vind het zo erg voor je, zei hij.
full-dataset-jeroen_chunk3076| Mag ik u iets vertellen wat ik nog nooit aan iemand heb verteld? Natuurlijk.
full-dataset-jeroen_chunk3077_split0| Die dag werden we op school vrijwel direct weer naar huis gestuurd. Ze zeiden er niet precies bij waarom, alleen dat er iets ergs was gebeurd. We snapten het eigenlijk niet, geloof ik.
full-dataset-jeroen_chunk3077_split1| Een boel ouders kwamen hun kind ophalen, maar omdat ik maar 5 straten verderop woon, ben ik lopend naar huis gegaan. Mijn vriendje zei dat hij me zou bellen, dus ik liep naar het antwoordapparaat en het lichtje knipperde.
full-dataset-jeroen_chunk3077_split2| Allemaal van mijn vader.
full-dataset-jeroen_chunk3078| Hij zei steeds dat hij ongedeerd was en dat alles wel in orde kwam en dat we ons maar geen zorgen moesten maken. Er rolde een traan over zijn wang die op zijn vinger bleef liggen.
full-dataset-jeroen_chunk3079_split0| Maar wat er nu komt heb ik nog nooit aan iemand verteld. Toen ik de berichten had afgeluisterd ging de telefoon weer. Het was tien uur zesentwintig. Ik keek op de nummerherkenning en het was zijn mobiele nummer.
full-dataset-jeroen_chunk3079_split1| Natuurlijk zei hij.
full-dataset-jeroen_chunk3080_split0| Ik kon niet opnemen, ik kon het gewoon niet. Hij bleef me overgaan en ik kon me niet verroeren. Het antwoordapparaat sloeg aan en ik hoorde mijn eigen stem.
full-dataset-jeroen_chunk3080_split1| In Jakutie in Siberië is het zo koud dat je adem er meteen bevriest. Met een knisperend geluid dat daar het fluisteren van de sterren wordt genoemd.
full-dataset-jeroen_chunk3080_split2| Spreek een bericht in na de piep. Daarna kwam de piep.
full-dataset-jeroen_chunk3081| Ben je daar?
full-dataset-jeroen_chunk3082| Weer daar?
full-dataset-jeroen_chunk3083| Ben je daar?
full-dataset-jeroen_chunk3084| Hij had me nodig en ik kon niet opnemen. Ik kon het gewoon niet. Het ging niet. Ben je daar? Hij vroeg het elf keer.
full-dataset-jeroen_chunk3085| Dat weet ik, want ik heb het geteld.
full-dataset-jeroen_chunk3086| Eén keer meer dan je op je vingers kunt natelden.
full-dataset-jeroen_chunk3087| Waarom vroeg hij dat telkens opnieuw?
full-dataset-jeroen_chunk3088| Wachtte hij tot er iemand thuis kwam?
full-dataset-jeroen_chunk3089| En waarom zei hij niet, is daar iemand? Is daar iemand?
full-dataset-jeroen_chunk3090| Hij bedoelde echt jij, één iemand.
full-dataset-jeroen_chunk3091_split0| Ik denk wel eens dat hij wist dat ik er was. Misschien herhaalde hij het wel zo vaak omdat hij me de tijd wilde geven om moed te verzamelen. En er zat zo'n lange pauze tussen.
full-dataset-jeroen_chunk3092| Op de achtergrond hoor je mensen grillen en huilen. En je hoort breekend glas. Dus daarom vraag ik me ook af of er mensen naar beneden sprongen.
full-dataset-jeroen_chunk3093| Ben je daar?
full-dataset-jeroen_chunk3094| Ben je daar?
full-dataset-jeroen_chunk3095| Ben je daar?
full-dataset-jeroen_chunk3096| Ben je daar?
full-dataset-jeroen_chunk3097| Ben je daar?
full-dataset-jeroen_chunk3098| Ben je daar?
full-dataset-jeroen_chunk3099| Ben je daar?
full-dataset-jeroen_chunk3100| Ben je daar?
full-dataset-jeroen_chunk3101| Ben je daar?
full-dataset-jeroen_chunk3102| Ben je daar?
full-dataset-jeroen_chunk3103| Ben je?
full-dataset-jeroen_chunk3104| En toen brak het bericht af.
full-dataset-jeroen_chunk3105| Ik heb het bericht geklokt en het duurt 1 minuut en 27 seconden.
full-dataset-jeroen_chunk3106| Het duurde dus tot 10 uur 28. Dat was het moment dat het gebouw in stortte, dus misschien is hij zo omgekomen.
full-dataset-jeroen_chunk3107| Wat verschrikkelijk zei hij.
full-dataset-jeroen_chunk3108| Dat heb ik nog nooit aan iemand verteld.
full-dataset-jeroen_chunk3109| Hij trok me even tegen zich aan, bijna alsof hij me knuffelde. En ik voelde dat hij zijn hoofd schudde.
full-dataset-jeroen_chunk3110| Ik vroeg, vergeeft u het me?
full-dataset-jeroen_chunk3111| Of ik het je vergeef? Ja.
full-dataset-jeroen_chunk3112| dat je niet kon opnemen. Dat ik het nooit heb kunnen vertellen.
full-dataset-jeroen_chunk3113| Ja, zei hij.
full-dataset-jeroen_chunk3114| Ik deed het koortje af en hing het om zijn nek.
full-dataset-jeroen_chunk3115| En die andere sleutel dan? vroeg hij. Die is van ons huis zeek.
full-dataset-jeroen_chunk3116_split0| Toen ik thuiskwam stond de huur er onder de straatlantaren.
full-dataset-jeroen_chunk3116_split1| We hadden allerlei plattegronden en geheime codes en gereedschap. Waarschijnlijk waren we eeuwig doorgegaan met plannen maken als ik die avond William Black niet had ontmoet. En dat ik niet te weten was gekomen wat ik nu wist.
full-dataset-jeroen_chunk3117| Ik haalde mijn schouders op, net als papa. Hij schreef......ik heb een touwladder geregeld voor het geval dat. Ik nikte.
full-dataset-jeroen_chunk3118| Waar bleef je? Ik was ongerust.
full-dataset-jeroen_chunk3119| Ik heb het slot gevonden, zei ik. Heb je het gevonden? Ik knikte. En?
full-dataset-jeroen_chunk3120| Ik wist niet wat ik moest zeggen.
full-dataset-jeroen_chunk3121| Ik heb het gevonden, dus nu hoef ik niet meer te zoeken.
full-dataset-jeroen_chunk3122| Ik heb het gevonden en het had niks met papa te maken.
full-dataset-jeroen_chunk3123| Ik heb het gevonden en nu blijf ik mijn hele verdere leven in mineur.
full-dataset-jeroen_chunk3124| Ik wou dat ik het niet gevonden had.
full-dataset-jeroen_chunk3125| Was het niet wat je zocht? Dat is het niet.
full-dataset-jeroen_chunk3126| Wat is het dan? Ik heb het gevonden en nu valt er niets meer te zoeken. Door dat zoeken hield ik hem nog wat langer bij me.
full-dataset-jeroen_chunk3127| Maar blijft hij dan niet altijd dicht bij je? Ik wist beter. Nee.
